715690325130493952	0.17855562529739427
715690367228579841	0.10713337517843657
715690503337955328	0.19478795486988468
715690571377946624	0.09739397743494234
715690850928443393	0.5356668758921829
715690925695979520	0.1020317858842253
715691088682438658	0.10713337517843657
715691298909368321	0.13391671897304572
715691673276256256	0.1127719738720385
715692315017281536	0.15304767882633796
715692742597337088	0.15304767882633796
715692762725617665	0.1020317858842253
715693756284948480	0.26783343794609143
715693878263808000	0.17855562529739427
715694233202606080	0.26783343794609143
715694309937295360	0.14284450023791542
715695209699545089	0.14284450023791542
715695330600181760	0.10713337517843657
715695355531145216	0.13391671897304572
715695513224368129	0.10713337517843657
715695598087835648	0.16482057719759474
715696231402639365	0.09739397743494234
715696457454452736	0.1127719738720385
715696738657570816	0.13391671897304572
715696854009163777	0.12603926491580772
715697204946599936	0.11903708353159619
715697542978097153	0.21426675035687315
715697602977632256	0.17855562529739427
715697718455193601	0.26783343794609143
715698666053341184	0.35711125059478854
715698843308986368	0.19478795486988468
715699290941865984	0.1020317858842253
715699390942318592	0.10713337517843657
715699406645948417	0.11903708353159619
715699691715952640	0.13391671897304572
715701344984637440	0.15304767882633796
715702324077797377	0.1127719738720385
715702576524562432	0.12603926491580772
715703166617006080	0.14284450023791542
715703351489351680	0.17855562529739427
715703747490385920	0.15304767882633796
715704397146116096	0.1127719738720385
715705561120018432	0.08927781264869714
715705725301882880	0.09739397743494234
715706608915861504	0.15304767882633796
715708566745653248	0.08927781264869714
715708615592644608	0.17855562529739427
715710268341248000	0.11903708353159619
715710623137435648	0.08927781264869714
715710780432261122	0.13391671897304572
715712200321605633	0.12603926491580772
715712649007226881	0.1020317858842253
715712703294210049	0.09315945667690137
715713022887473153	0.13391671897304572
715713163031916545	0.26783343794609143
715713447296688128	0.16482057719759474
715713776339685376	0.17855562529739427
715715361283256320	0.08927781264869714
715715910892302336	0.08570670014274927
715716000142888961	0.16482057719759474
715716573797875712	0.23807416706319237
715716677342638081	0.10713337517843657
715716788005175296	0.08570670014274927
715716903667425281	0.11903708353159619
715717052556644352	0.08927781264869714
715717393050259458	0.12603926491580772
715718195550683136	0.13391671897304572
715720236960382976	0.13391671897304572
715720508646559744	0.11903708353159619
715720571095486464	0.23807416706319237
715720602728828928	0.1020317858842253
715721122201923584	0.13391671897304572
